"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2014/2015",2015,120,120,100,45.6417421804937,192.167082859248,66.8774044708128,54.5771291149738,90.5555198781223,1975.41925203212,1853,1735.35070149742,1860.5,1859.5,1467,1826,83.1509892967042
"2015/2016",2016,120,120,100,39.8824062146487,172.205425299258,69.7557640664459,51.9585266316307,91.8489564811099,1834.1980912419,1715.5,1584.71410271705,1736.5,1689,1368,1672,81.0906710524546
"2016/2017",2017,121,121,100,43.1058546076891,198.183855601365,65.9635722107004,53.7173104249018,91.2057322020606,1874.64448052336,1709.5,1567.98864403016,1729.5,1687,1393,1622,82.4989985035627
"2017/2018",2018,120,120,100,47.329338694086,193.691763622019,75.2772066269856,59.1953121481553,93.2115376920402,1873.15529039351,1671,1544.40494258059,1745,1640,1440,1620,79.9414009357984
"2018/2019",2019,120,120,100,44.9337633481891,172.113396853727,71.3325696470258,57.5711802947875,93.6163333679556,1945.94804158713,1712,1670.40638100769,1793.5,1717.5,1413,1701,84.6996453169131
"2019/2020",2020,120,120,100,37.022281507328,167.541908368622,61.3113503646607,45.3226205341387,86.8271354755901,1839.68179414844,1723.5,1689.40723172794,1660,1764,1201,1710.5,81.3667660656533
"2020/2021",2021,121,121,100,55.2716260551976,229.976519462229,74.0086416108277,69.3946542821327,98.410411814987,1942.88294735629,1698,1540.98229471985,1823.5,1661.5,1563,1653,83.8927036940381
"2021/2022",2022,120,120,100,40.3883402102899,168.850518178097,70.9657531292602,51.3131677959138,90.1165430592455,1758.1302736487,1560.5,1425.15643033095,1594.5,1599,1338,1517,77.8560362770495
"2022/2023",2023,120,120,100,51.9947931256592,187.398703446782,66.9827549239401,59.797132993552,92.0497939272274,2159.82346715235,2053,1961.7171368405,2009.5,2069.5,1597,2065,89.103362035351
"2023/2024",2024,120,120,100,44.1348023906462,210.160677086581,58.8816667924701,49.3880847924459,86.2873981395962,1997.06584324398,1886,1817.54079366895,1842.5,1927.5,1384,1868,85.1868034558797
"2024/2025",2025,121,121,100,53.3037587831538,209.509407822217,69.3423656854055,63.0816257844944,93.8532569000254,2131.58492874463,1963.5,1819.24917127115,1988.5,1946,1633,1932.5,87.3962514868867
"2025/2026",2026,120,120,100,36.8394895093781,169.817018968533,86.5123547849181,52.5279825271203,96.5057839681217,1590.35894907595,1317.5,1162.64304165518,1474,1258.5,1306,1251,75.7595666424222
"2026/2027",2027,120,120,100,43.9723145971971,206.397532018912,62.5065385343259,53.3444392000199,89.7076682310893,1950.8151074394,1827.5,1786.06814015859,1828.5,1837.5,1337,1820,85.8907695723574
"2027/2028",2028,120,120,100,53.3064139397374,185.605163438107,80.3641822446439,68.0698995468553,98.0798083476299,2014.13486448917,1757.5,1571.42940204029,1873,1724,1666,1720,84.2732480191194
"2028/2029",2029,121,121,100,48.0728100761237,222.457399484397,66.7665835811331,60.0073580181217,92.9231495739861,1897.46065995794,1744.5,1574.26905188554,1782.5,1678.5,1482,1647.5,81.7995750806276
"2029/2030",2030,120,120,100,45.9015011003933,200.168212595002,70.5054049541095,57.004189721903,93.5843062824261,1950.57061588415,1726.5,1639.16948458533,1808,1722.5,1440,1698,85.1790887301918
"2030/2031",2031,120,120,100,54.4459544111135,256.527795912292,67.2080736080393,62.0172098805382,92.8228634187177,2024.77883669935,1875,1762.45422576726,1897.5,1872,1539,1856.5,87.7138066162051
"2031/2032",2032,120,120,100,44.2511251359772,211.919662348356,62.0923090297097,52.8346284310625,89.29276532372,1912.11240075897,1784.5,1751.22076302478,1779,1804,1296,1787,85.1274906708059
"2032/2033",2033,121,121,100,49.7108050912302,195.081698770201,78.2382726743073,63.0378282891183,98.0441133553382,1928.16221963694,1691.5,1577.72237717789,1793.5,1672,1522,1670.5,83.7783104853606
"2033/2034",2034,120,120,100,43.1111072466755,203.014664316146,74.1461299040192,55.8732529619138,93.0994880366903,1821.97948103845,1615,1451.31159613618,1690.5,1602.5,1441,1566,78.3075260801734
"2034/2035",2035,120,120,100,42.9141142041982,181.324606534178,72.0038991462721,55.7192582781425,93.0139213004663,1860.07326306748,1629,1510.40991464923,1721.5,1621.5,1415,1581,80.1278459704163
"2035/2036",2036,120,120,100,43.764161401524,185.781374013108,69.7775260287022,52.129468581328,90.9484486173719,1891.0625543324,1742,1695.3418499218,1756.5,1728,1334,1714.5,84.8688051918834
"2036/2037",2037,121,121,100,46.1495866560819,194.837739845863,76.4390785757098,61.5424084657672,96.8070279637518,1911.06736204358,1673.5,1536.51065662157,1769,1635.5,1506,1619,82.6611222091824
"2037/2038",2038,120,120,100,41.0079350699783,169.988432582366,68.3154130657888,49.0553367919754,89.385424429998,1864.60448440163,1753,1698.51570551545,1724,1779,1269,1761,81.9636073137335
"2038/2039",2039,120,120,100,37.9835857466758,173.641834223748,59.9463450599069,43.8661436750907,85.8890085409663,1982.62842739135,1927,1917.69390575427,1879.5,1967,1299,1947.5,88.6166809204024
"2039/2040",2040,120,120,100,55.5713260896829,221.577456246663,64.2524902239319,62.0390413500207,91.1430202776695,2130.93360288076,1967.5,1856.9832182424,1960,1994,1571,1959,86.8358682374046
"2040/2041",2041,121,121,100,51.3311211332876,217.387446079879,65.3523153511176,59.5487208522139,92.1977234193018,2148.22720120716,2010,1916.70390281368,2004.5,2023.5,1594,2012.5,89.6240334698859
"2041/2042",2042,120,120,100,34.601146167048,127.232979012925,66.6477342600508,40.3420628443889,83.8848949284695,1817.80787306486,1741,1754.55920575026,1649,1818.5,1066,1771.5,80.9234117119604
"2042/2043",2043,120,120,100,58.1187537617959,233.726735142399,74.3981211188962,72.7460475980445,99.2402901364607,2079.18402416399,1803,1611.6230823377,1959,1738,1767,1734.5,86.9082783278454
"2043/2044",2044,120,120,100,46.0971133536663,210.931329415738,64.7219955819675,53.606439634481,90.3869823279617,2083.78923699202,1973.5,1901.11772959639,1929,1991.5,1490,1974.5,86.9741101194049
"2044/2045",2045,121,121,100,52.7944590545916,209.561709814574,80.7136241332991,62.3016750515623,96.1718094870188,1949.91387954567,1759.5,1617.23351916733,1816,1745.5,1576,1739,82.6162601892647
"2045/2046",2046,120,120,100,45.9666899033748,202.173792516113,69.4216690431765,57.2726780027215,92.4085595748956,1895.87563540443,1676,1531.49303825265,1737,1669,1453,1612,80.8920937816802
"2046/2047",2047,120,120,100,41.9160545289026,180.24131068968,76.6839028890537,50.9650764973448,91.0794198859941,1849.99415039454,1719,1632.29631463533,1728,1725.5,1370,1708,81.8633083873592
"2047/2048",2048,120,120,100,53.8062716006852,206.624705773634,70.9595414579883,63.6215252171195,95.0317684038531,2134.83022816177,1947,1845.1159900925,1984,1948.5,1631,1947,88.3515005704276
"2048/2049",2049,121,121,100,54.9377193799051,239.962327721237,71.9314005127765,69.346425518083,98.7314840922692,2071.74978747379,1814,1713.17545983476,1916,1809,1635,1807.5,87.3821200865887
"2049/2050",2050,120,120,100,61.5819579236066,245.719374945429,76.9311353671197,76.0023738711042,100.537071738629,2112.04194620973,1839,1607.68238471607,1982.5,1781.5,1805,1781,85.0185087033797
"2050/2051",2051,120,120,100,50.9322574286393,218.972999330982,68.6387087843528,62.5182956751792,93.3294543967168,1905.92392669796,1695,1506.37889339458,1786,1660.5,1516,1627.5,80.9075888506577
"2051/2052",2052,120,120,100,42.2197320760999,189.831424344495,66.4308136159597,48.2032708304352,86.2592200710764,1920.15368722955,1796.5,1713.17184865982,1769.5,1841,1374,1787,82.2683769992746
"2052/2053",2053,121,121,100,43.2908208841197,174.092830803327,67.3330953142598,49.5884806276568,88.7348139026448,1966.06237933671,1895,1798.26524368588,1839.5,1887,1363,1863,84.8947102225748
"2053/2054",2054,120,120,100,40.2444461882183,175.641006084435,63.5802497293853,49.9895374727409,88.9533911717159,1961.61745947864,1851.5,1782.1592567617,1847.5,1859,1403,1835,85.8719860634028
"2054/2055",2055,120,120,100,50.3148049355174,202.975894645876,69.1668194530631,59.6223591520518,93.3444310222456,2039.40674158916,1844,1799.91841265935,1880.5,1867.5,1516,1863.5,85.8714001203434
"2055/2056",2056,120,120,100,50.6850650401006,199.098212078874,66.859105581748,62.2600686035178,91.0482043376971,1986.03224653163,1729,1522.64490999052,1743.5,1776.5,1589,1654,78.9527932179271
"2056/2057",2057,121,121,100,40.6455353717046,175.011804858322,75.949817518936,52.708395420986,93.7364326620845,1890.2462263426,1684,1608.30278907542,1760.5,1704,1410,1691,79.0086086284546
"2057/2058",2058,120,120,100,57.6727538582655,235.667218949533,64.34581466151,63.0239708805319,91.1511807124817,2124.45824931384,2021.5,1900.78659764145,2009.5,2013,1608,1989.5,88.2316197177061
"2058/2059",2059,120,120,100,56.5010900350895,239.404368893105,76.1803230564926,69.5535294132375,97.0165180955271,1992.04627907637,1725.5,1577.76656211571,1865.5,1686.5,1644,1682.5,83.5825170324188
"2059/2060",2060,120,120,100,37.5505502739273,165.005232818598,67.555603141331,45.1812219369197,87.2607191328612,1788.72100943528,1666,1610.5236878283,1637,1698,1185,1661.5,80.3848815032434
"2060/2061",2061,121,121,100,37.4553224873922,182.922415638484,62.3995248433663,45.3875301857888,86.6256289813178,1746.01397425844,1604,1536.79731421869,1584.5,1636.5,1156,1561,80.2093871815687
"2061/2062",2062,120,120,100,49.5172501965185,189.118887824753,81.096188403204,66.2230349187427,97.7876339935297,2010.91061762939,1767.5,1562.59591890492,1898,1720,1690,1712,81.7033985430317
"2062/2063",2063,120,120,100,58.0152379142054,246.728035887345,72.0262587232895,71.1369087645409,97.9200075435502,2162.52593242822,1932.5,1695.88734752962,2027,1863.5,1845,1848,85.6672204567112
"2063/2064",2064,120,120,100,40.1578164752646,171.329717733309,73.1549190032855,54.2595473895435,93.0604120829217,1777.5866511903,1603.5,1516.41200139165,1660,1584.5,1315,1561,82.0019684025647
"2064/2065",2065,121,121,100,51.2051686749619,222.529181659854,67.5481626566065,62.413969986714,93.7987450465332,2067.44491323174,1907,1751.49076273502,1964,1852.5,1652,1839.5,87.4980470995706
"2065/2066",2066,120,120,100,57.0220383830978,245.380396946916,62.8412896218348,62.1586830775207,91.3660020282382,2243.05799351452,2097,2061.95458047873,2079,2138,1616,2133.5,91.3424235565908
"2066/2067",2067,120,120,100,41.9056704398611,183.771782430258,79.8856615120908,54.1581908135512,94.2254545546201,1798.09874429536,1603.5,1500.58843006442,1669,1600,1388,1591,79.1367106834496
"2067/2068",2068,120,120,100,32.811966971677,152.958272941198,60.2447992874765,40.962690895327,85.1454306694636,1642.29799111796,1547.5,1571.38438901266,1486,1582,934,1530,82.2440454737643
"2068/2069",2069,121,121,100,46.7130013537606,190.363937020122,70.7008541372992,57.5080811235148,93.5896050669733,1887.56635928189,1749,1632.42482037907,1781.5,1712,1393,1701.5,83.8170590187146
"2069/2070",2070,120,120,100,36.9842416001638,175.462805760075,69.1485095835075,43.5126607000488,88.4392418268587,1878.41138179097,1769.5,1762.09017081139,1721.5,1800.5,1268,1785,85.3222230985866
"2070/2071",2071,120,120,100,49.0376271813259,209.127067021674,66.801854784618,61.2686362820065,93.0707322937002,2041.70120580995,1888,1722.88530042525,1918,1852,1594,1826,85.7196372032031
"2071/2072",2072,120,120,100,44.4477786442221,182.702775897914,72.6115663231294,58.7928317089491,94.691220222772,1928.05513387822,1680.5,1585.40034597569,1795.5,1669.5,1477,1657.5,82.53327947869
"2072/2073",2073,121,121,100,31.2445603887931,163.187106718205,61.8852684940504,35.1930985648226,82.7181657415161,1743.94027867881,1663,1686.662515032,1565.5,1737.5,1027,1673.5,83.6478948568656
"2073/2074",2074,120,120,100,40.193682143275,167.992913032332,74.054155832126,50.3450565728826,88.596102516044,1692.83818216587,1492,1338.27482429393,1492.5,1526.5,1278,1426.5,73.9799116045742
"2074/2075",2075,120,120,100,41.5264249697664,193.055858535867,64.1956177860409,50.849263932171,88.8453512155131,1830.07189021597,1661,1611.89844313925,1686.5,1695.5,1208,1647.5,82.5138394918722
"2075/2076",2076,120,120,100,44.5210833244519,201.257907254603,59.5547018600521,50.1142581533864,86.6038381630467,1924.36476175927,1852.5,1788.39038956817,1820,1859.5,1291,1824.5,83.606599067567
"2076/2077",2077,121,121,100,58.0022069985256,238.13268330631,74.7491764498038,72.1198314210121,99.6990184646844,2142.38393296668,1895.5,1681.46531472384,2027.5,1831.5,1812,1828.5,88.0469298939097
"2077/2078",2078,120,120,100,49.8134590471125,185.94019722135,75.9901295931253,61.3477361487197,95.2488382124517,1994.94018741971,1771.5,1656.98934374716,1836,1769,1544,1765,85.247883264954
"2078/2079",2079,120,120,100,48.8932288048168,179.641943539451,71.3468533340768,57.1500854762155,91.6928589212007,2040.10268305102,1914.5,1818.614880572,1898,1934.5,1462,1918,87.2875522539016
"2079/2080",2080,120,120,100,42.5564634363446,185.369055358012,63.7107902692433,51.817704962573,89.0082773051319,1975.38884357142,1864,1793.32868208621,1868.5,1867.5,1377,1844.5,85.9051629172172
"2080/2081",2081,121,121,100,28.5656224185118,133.883759957516,72.5068339028981,40.0026728891974,89.6209986675727,1710.588334559,1553.5,1580.13860766978,1564,1599,1058,1583,82.2696316019865
"2081/2082",2082,120,120,100,48.5010205625827,201.03824774336,66.1732864379977,55.5528726509466,89.5094446789651,1978.5655794749,1823.5,1739.75035248106,1809,1852,1421,1802,83.2958928392545
"2082/2083",2083,120,120,100,43.2585437081704,178.862139183393,66.8288717311249,48.6755922369434,88.0748600913842,1904.27553954709,1749.5,1733.20627658663,1738.5,1803,1309,1768,84.4484410397945
"2083/2084",2084,120,120,100,56.845881997464,246.65794347638,70.0742323706187,68.3453444498913,95.470282891353,2043.72939798568,1841,1692.13824575883,1910.5,1806,1613,1799.5,84.4529872646071
"2084/2085",2085,121,121,100,48.7774341345302,200.880801753388,71.9829297129348,57.6612904103435,93.6549298789736,1995.43217360933,1778.5,1750.25811436216,1800.5,1842.5,1420,1816.5,82.4400353476794
"2085/2086",2086,120,120,100,46.4828499545143,203.259132702692,70.0394533125712,56.7819688773104,92.4685089307019,1886.56383335521,1692,1624.92415787454,1736,1701.5,1369,1692,82.8589817377251
"2086/2087",2087,120,120,100,52.0466895200739,212.710292734289,71.6570697327882,64.5203990805128,95.3829282902066,2042.22614417213,1828.5,1670.16343018564,1907,1798,1630,1780,84.4870714553326
"2087/2088",2088,120,120,100,39.9938650134258,162.397929317146,74.6340132451531,52.3786882655737,91.9305385715401,1791.53139238473,1631,1525.76626892769,1684,1593.5,1346,1571.5,80.206693320255
"2088/2089",2089,121,121,100,51.9747151008609,221.045351157542,69.0088337110059,61.3326688002825,94.3252075731982,2047.06442476291,1825,1738.80632474803,1895.5,1850.5,1557,1834.5,86.9298655242637
"2089/2090",2090,120,120,100,54.7959568082898,239.864339578219,72.708782760548,64.7578734906058,95.7796682161433,2037.158958157,1836.5,1685.76665860726,1908.5,1814,1655,1809.5,84.228149036142
"2090/2091",2091,120,120,100,47.2421297824988,180.470772979757,74.5218126689999,59.7085395880677,94.8743455048069,1824.42316743569,1644.5,1506.88950589007,1702.5,1591,1353,1583,80.9038070687729
"2091/2092",2092,120,120,100,56.6545193174375,214.797660599942,73.5132055437727,70.2256497887944,97.7799890035514,2140.47231437126,1896,1717.41458596231,1999,1850.5,1741,1846.5,86.4663141678739
"2092/2093",2093,121,121,100,37.2776310196373,163.956846457608,68.9576617403107,46.528393889816,89.0374591379466,1812.92498803802,1700.5,1674.29931867398,1681,1715.5,1207,1692,83.1309637708619
"2093/2094",2094,120,120,100,33.1316260565146,153.353150622863,73.6591460084475,48.4369641827542,91.3998235787765,1677.8178868902,1460,1403.10865022341,1549,1439.5,1173,1417.5,79.2531054679894
"2094/2095",2095,120,120,100,62.1122331093784,236.002870095211,67.9280759040594,71.6640994809514,94.9324432806225,2120.28985876252,1885,1796.69415455949,1964.5,1904.5,1643,1894.5,87.8840774683558
"2095/2096",2096,120,120,100,50.4234022606148,215.821680138832,63.011796113935,54.9252324576122,87.7946409802857,1999.26233897725,1876.5,1757.00271370661,1840,1912,1459,1849.5,82.6605498872705
"2096/2097",2097,121,121,100,46.5271299245537,206.11068763466,65.6927890931527,56.9998232448786,89.6107650785092,1796.69723202859,1554.5,1318.397134108,1593,1546.5,1407,1407.5,74.1171156520486
"2097/2098",2098,120,120,100,41.1535518309883,176.377983805375,72.8538060460831,53.4691340513537,93.4179929764607,1805.52115317655,1567.5,1475.93560573371,1654.5,1553,1372,1520.5,81.1116858593377
"2098/2099",2099,120,120,100,46.3926931099955,203.544427441771,69.1883397435474,55.4118779072505,91.5331098305627,1998.99606570986,1800.5,1783.24411867591,1843,1864,1449,1853,86.2792152362781
"2099/2100",2100,120,120,100,52.0584546732987,198.672270123152,65.4802684968569,58.3643548698927,90.6996395394656,2174.07033717725,2014.5,1933.47734712806,2000,2074.5,1595,2046,88.7556917808633
"2100/2101",2101,120,120,100,37.3834373985189,171.882648411263,69.6057089747087,46.4787299596924,89.3712953260734,1812.03584053944,1709.5,1653.09385210324,1712.5,1684.5,1289,1678.5,82.5168939270261
