"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2012/2013",2013,121,121,100,59.1288892891009,246.137745551195,74.7668451652488,71.711328675204,98.529878214685,2103.31263988216,1880.5,1708.65222242412,1959,1856.5,1729,1853,85.5730882779424
"2013/2014",2014,120,120,100,29.8486893117934,129.734179856764,87.3810872314724,46.3229915143555,96.0003166034281,1454.3240489406,1230,1152.33938271305,1335.5,1195,1070,1186,72.2721308097539
"2014/2015",2015,120,120,100,51.0364489785135,207.849030888899,73.3783878300381,60.8570960339128,93.7681906694699,1975.71628928058,1813.5,1645.03881106901,1855,1789.5,1575,1772.5,81.9995456751976
"2015/2016",2016,120,120,100,43.2662776861171,175.550247506067,75.9659729711428,55.6003498339203,94.8366567468106,1817.54959147933,1628,1493.37964061423,1714.5,1577.5,1439,1576,80.4042834489019
"2016/2017",2017,121,121,100,42.4570243861608,201.584729931909,72.0966239359269,56.0524482565382,94.4367216797293,1821.2742756441,1598,1465.88810456356,1694.5,1558,1441,1521,81.3213117725732
"2017/2018",2018,120,120,100,46.7638832296494,191.398083239671,82.31782420005,62.86897723959,96.697980498219,1795.86340844022,1543.5,1372.55996414262,1664.5,1487,1462,1477.5,77.6273443232753
"2018/2019",2019,120,120,100,47.493161839571,177.357758471538,77.8461469704321,63.0093858998543,97.2184972860061,1945.29914340439,1659.5,1565.57113043257,1787,1665.5,1520,1656.5,84.4727374578906
"2019/2020",2020,120,120,100,44.7852083946552,196.513089491765,66.4922371340126,55.4500652403097,91.992700607399,1984.91441781928,1835.5,1744.51069015136,1839.5,1856.5,1471,1823.5,85.9683924353494
"2020/2021",2021,121,121,100,51.133505660591,212.704972616695,81.1021488843129,69.4065384331355,101.170344431968,1838.26968002283,1546.5,1386.26151662874,1716,1500,1528,1498.5,82.117742219767
"2021/2022",2022,120,120,100,42.5317041567509,166.040513161814,77.1934064561005,56.9961156767102,94.1218873155243,1714.1518548333,1470,1273.88844154107,1549.5,1451.5,1358,1391,74.7325491475453
"2022/2023",2023,120,120,100,54.0709712829264,202.003298346145,73.0682695559464,68.4606942831682,97.5819760665311,2138.48678022661,1939,1735.63371972057,2027.5,1875.5,1788,1874,86.8626242516689
"2023/2024",2024,120,120,100,51.9721065297775,235.631623182134,64.1154287755883,61.0907669596377,92.1196525596762,2100.496826959,1936.5,1791.91050394596,1961,1939,1600,1905,83.7774472416077
"2024/2025",2025,121,121,100,55.3488539843048,227.678483944154,75.315274846524,69.7816987611098,98.4022688327887,2132.02372722336,1872.5,1719.90884552157,2002.5,1835,1775,1832.5,87.2387552262835
"2025/2026",2026,120,120,100,36.714282516849,173.48441640605,93.7679275908931,52.9130794640074,98.3996285045473,1497.5378028238,1195,1038.26990050336,1389,1126,1291,1122.5,72.6204904246179
"2026/2027",2027,120,120,100,47.8591367141686,224.746452738421,68.0556152522005,61.2467749161713,94.8404273139251,2031.27151808466,1845,1729.97166977625,1908.5,1825.5,1565,1817.5,85.8020578128117
"2027/2028",2028,120,120,100,53.0017381823568,184.298029555854,87.1889958204259,71.284663394262,101.679386277012,1906.59251309292,1577,1364.07769331891,1770,1516,1647,1516,80.5295641836542
"2028/2029",2029,121,121,100,47.5228221647964,225.639584478374,73.0830352111426,61.6280727191626,96.4845084856552,1856.95458771216,1624.5,1457.20335061251,1739,1553,1522,1539,81.7277453119364
"2029/2030",2030,120,120,100,44.7467951229058,196.673095688042,77.1229379216288,60.2225356285274,96.8461201969863,1859.86240052308,1616.5,1473.78939884791,1738,1591,1426,1577,83.4319085726966
"2030/2031",2031,120,120,100,55.4740045120922,247.30496360116,73.5957098176497,67.626178908728,96.7615684634142,1961.05752556412,1732,1590.40229576144,1825.5,1711,1583,1702.5,83.9033714000361
"2031/2032",2032,120,120,100,51.8145057153369,234.323274250118,67.6288105554964,62.4200902340716,93.9320602726904,2015.1057122482,1856,1759.45715812816,1899,1847.5,1533,1841,87.2812153953464
"2032/2033",2033,121,121,100,48.5936861433103,191.855424419642,85.1432276778098,65.44304961075,100.998627061335,1838.71561487408,1562.5,1393.59738785492,1711,1502,1574,1502,78.9773359257642
"2033/2034",2034,120,120,100,45.4255868556442,205.980989733868,80.7311518567025,61.1358640438047,96.2821421173985,1750.40325028998,1493.5,1288.74754860135,1627.5,1419.5,1464,1392,76.8352103930756
"2034/2035",2035,120,120,100,43.8054636665884,178.598739428184,78.9659729449223,57.7230797820607,95.768125210272,1770.24680528647,1529.5,1367.13425651181,1668,1477.5,1413,1450,77.438045053198
"2035/2036",2036,120,120,100,47.9991280084938,200.850054805557,76.2083526657909,59.8261448969822,94.7678386774265,1925.7155080224,1694,1614.77612633072,1784,1693.5,1465,1688.5,83.5109738668434
"2036/2037",2037,121,121,100,45.3344015813567,192.843381091357,82.787121059386,65.1169448903224,100.72520642491,1847.825251926,1525,1375.06107557136,1713,1490.5,1571,1481.5,80.5249154551266
"2037/2038",2038,120,120,100,49.3744404621522,192.498085924969,74.2989775442966,60.0486768253379,94.1054301250371,1913.28841280045,1721.5,1597.39503203707,1799,1695,1520,1687.5,81.771715210446
"2038/2039",2039,120,120,100,41.6982233548292,201.516134170756,65.4897216528218,51.4190180250229,90.8417648418184,2071.81392637386,1958,1908.31345300801,1954,1969,1488,1961,89.7093698594181
"2039/2040",2040,120,120,100,56.8961503146322,224.922720558499,70.2655184313864,68.7772552762013,96.1197086503936,2096.85039346412,1871.5,1679.75780993792,1964.5,1836,1684,1817.5,85.5498717112978
"2040/2041",2041,121,121,100,52.8482584350145,225.113548318661,71.5081665645059,65.8335561799925,96.7975854216249,2121.81390057481,1914,1747.86299733536,1986,1882,1704,1878.5,87.9884695526071
"2041/2042",2042,120,120,100,40.4055553981969,145.379633741217,72.9979729470439,47.2612225888672,87.8323943486438,1947.57782545182,1827.5,1825.71064802371,1777.5,1871,1263,1855,84.4471701264702
"2042/2043",2043,120,120,100,50.1238983719851,211.838238805818,81.4427663091949,70.2583205065846,101.989229278669,1850.81686445628,1489.5,1313.9988494532,1725,1410.5,1574,1407.5,80.2628125526871
"2043/2044",2044,120,120,100,57.7072293276001,238.939454054675,70.3921309689727,65.9790232442327,95.1553089209885,2145.62764805093,1946.5,1804.42280410578,1999.5,1929.5,1699,1914.5,87.1011960496671
"2044/2045",2045,121,121,100,48.4463812466313,199.507089277089,88.1903683144145,63.2023244546986,99.0392094257517,1811.36298394465,1544,1378.03263635655,1685,1497,1551,1494,79.2324919222228
"2045/2046",2046,120,120,100,45.337791558267,201.995522036481,75.7175041478036,59.3306986801316,95.8474133761833,1815.60478867617,1576,1405.53225322488,1672.5,1543,1465,1501.5,79.0042374058712
"2046/2047",2047,120,120,100,46.2798721410416,191.570399946085,84.5976352169158,55.0388304647066,92.8391505575857,1841.13634350392,1684,1527.88298802121,1728,1654,1459,1646,79.2885258022006
"2047/2048",2048,120,120,100,55.9387699562229,208.150069006371,77.2584000890454,70.898484402425,99.5239906404047,2073.88614831233,1796,1622.82457848662,1938.5,1753.5,1724,1753.5,84.7021041424659
"2048/2049",2049,121,121,100,53.9546954040088,223.245314169187,78.7297780089993,70.5558565793457,101.523443800014,1934.05679781313,1639.5,1484.29951658943,1791,1608,1580,1607.5,81.1184534594686
"2049/2050",2050,120,120,100,59.4550951189327,232.868143289439,83.6551272674606,79.3891342824752,104.149726386943,1954.33547614064,1571,1323.60760250479,1833,1484.5,1776,1484.5,81.8104686760789
"2050/2051",2051,120,120,100,50.0578071639386,212.263627878308,74.8740258991971,65.442634657751,97.2590852113521,1838.53776809238,1543.5,1352.435071336,1713,1440,1502,1425,79.0216810247148
"2051/2052",2052,120,120,100,49.7790657178848,211.880301334808,73.093667975578,57.2733165519454,90.2213288887173,1973.02229454357,1815.5,1673.91970536715,1837,1824,1517,1792,82.2912184509223
"2052/2053",2053,121,121,100,48.4791600991699,200.197377249814,73.1741805760814,59.523699447068,93.826504864124,2023.39818294806,1835.5,1707.41920508945,1889.5,1798,1611,1781,84.3345754479833
"2053/2054",2054,120,120,100,45.590244070092,192.815113213388,69.2279304818203,58.7384105373379,93.8366197710751,2024.14686034454,1845.5,1706.15498565535,1882,1807,1551,1794,85.7497571937511
"2054/2055",2055,120,120,100,50.0279883999072,203.43881441238,75.5088350069642,64.0217578306972,97.3585907763148,2001.2543109362,1771,1621.28125111557,1839.5,1734,1567,1731.5,84.4110171913289
"2055/2056",2056,120,120,100,51.4556546202868,205.606342632868,72.9533969140725,66.8219661291542,95.3534837493036,1909.82571838427,1582.5,1341.3565480486,1717.5,1577,1650,1490,77.2196687762917
"2056/2057",2057,121,121,100,44.269729029727,191.990845436462,82.146092641155,58.3332838459045,97.9069784786762,1871.45833439732,1622,1502.70745625938,1734,1602,1489,1597.5,79.1396789868641
"2057/2058",2058,120,120,100,59.531128106528,238.175314490415,70.2068680458445,70.6872648053275,96.3693612341735,2132.02041203345,1917,1758.89409774154,2000.5,1899.5,1702,1889,87.3170031167847
"2058/2059",2059,120,120,100,48.8904883653972,212.866857787615,83.2676271369565,66.8007900640407,99.6644095183514,1831.18261322452,1515,1343.88434384333,1711,1453,1528,1450,78.1340745154339
"2059/2060",2060,120,120,100,42.50634075492,183.481992856662,73.5791285735038,51.4881926901899,91.1243415943008,1810.01101940311,1644.5,1562.43660975528,1680.5,1640,1353,1620,80.6088348172725
"2060/2061",2061,121,121,100,46.2464853284963,206.941501050406,67.5655181016838,56.8019806369923,92.3227416151077,1852.02600266301,1672,1546.8288849125,1708,1670,1357,1624.5,80.0341392070859
"2061/2062",2062,120,120,100,45.6846646969641,182.780876007059,87.867722635938,65.5924625289154,100.8638453315,1862.06435404424,1513.5,1312.7647752894,1722,1457,1626,1455,77.6078132324601
"2062/2063",2063,120,120,100,54.7384676714572,234.588995398532,79.0629150180578,71.3245310024669,100.735739139018,1973.10372225716,1671,1418.82350795413,1859,1589,1727,1577.5,81.3723762205682
"2063/2064",2064,120,120,100,39.0743144727154,169.892390312787,79.4709514723241,57.9276085470032,97.0447751168182,1761.12186333281,1506,1399.08116391233,1642,1475,1350,1467,80.542140503836
"2064/2065",2065,121,121,100,54.8578205158875,231.975692412367,73.241652804378,68.9427098559747,98.6685875175035,2111.54651344192,1875,1692.3692947682,1993.5,1829.5,1718,1829.5,86.6453677799564
"2065/2066",2066,120,120,100,62.8458968303928,256.218460728078,68.4866856389215,73.518679079271,97.2034249169294,2262.71188548286,2050.5,1895.31327432432,2115,2044,1821,2044,88.942816373803
"2066/2067",2067,120,120,100,48.5599288466187,199.889978896372,86.1939051995909,61.8058765744955,98.0415962203273,1787.44849712419,1554,1355.72891528293,1675.5,1484,1538,1484,78.494740018903
"2067/2068",2068,120,120,100,40.4904391793122,183.011389232298,65.1718834358602,49.8103373535099,90.3574411204597,1864.23470491861,1743.5,1746.20869816464,1710.5,1784,1216,1774,85.0891212388287
"2068/2069",2069,121,121,100,49.1723736920991,202.45541805928,76.8372582516699,64.2943268688077,97.8996350492088,1881.71050076693,1654,1525.83899686828,1783,1635.5,1506,1632.5,82.8202877084095
"2069/2070",2070,120,120,100,45.204621758272,209.768484294267,74.7979291366472,54.2358371234389,93.4820785965397,1947.57761947563,1774,1684.28849098764,1817,1779.5,1511,1778,83.0075944114742
"2070/2071",2071,120,120,100,47.2076357317172,214.679928085277,72.9188848282364,65.112357829158,97.5323156465003,1990.92815313581,1732,1536.5320986638,1864.5,1659.5,1666,1647,83.7893085857377
"2071/2072",2072,120,120,100,43.9930353395258,177.990821050161,79.5729662545927,58.3126354661407,96.8938951952762,1799.84340675941,1571.5,1424.178362703,1671,1527,1430,1520,77.431530646083
"2072/2073",2073,121,121,100,41.2761311807037,203.181586528328,66.9001401064572,47.0714707548599,88.1845454825855,1956.4329635404,1836,1791.50860834462,1783,1875.5,1352,1847,86.7478158702252
"2073/2074",2074,120,120,100,41.8606462161884,171.711214543677,80.4083355516944,53.1741363678175,92.0635689364948,1651.45278394173,1446.5,1243.16968649728,1513,1428.5,1310,1360,74.1335341783142
"2074/2075",2075,120,120,100,41.092831335531,200.358502510158,70.1240139865121,54.1409213929664,93.22803666198,1840.41029095338,1612.5,1557.44868564517,1665.5,1633,1306,1607.5,81.8480049102363
"2075/2076",2076,120,120,100,50.7707135275249,225.18393771979,64.7188589924621,59.5734050586351,92.193978171552,2075.65805401787,1919.5,1836.67696836578,1940.5,1927.5,1525,1915,89.0604371396985
"2076/2077",2077,121,121,100,54.189243735537,224.829744085681,81.6064470494543,73.3845533793582,102.703235530247,1954.79501490935,1631.5,1403.25088031313,1831,1538.5,1718,1535.5,81.78349326442
"2077/2078",2078,120,120,100,52.4052857192453,204.12509066098,82.4944400377306,67.5107820845836,99.0871601079621,1965.14802912297,1650.5,1479.15320252473,1819,1610,1691,1608.5,82.9295611416892
"2078/2079",2079,120,120,100,56.205783351861,196.62622870428,77.3737437970413,67.3975580093044,96.0905665406982,2066.85861473688,1876.5,1704.60280182392,1928,1829.5,1694,1818,83.931130559391
"2079/2080",2080,120,120,100,51.6269925666279,211.046587723173,69.0608563439135,62.8868247947186,94.368441090841,2088.33545884292,1879.5,1797.03959490501,1953,1875,1594,1866.5,88.0506905380789
"2080/2081",2081,121,121,100,33.9000200859212,153.240096282692,78.8107269917133,46.6287796400208,93.2175893322216,1758.06960095785,1549,1521.32071900493,1613,1577.5,1219,1569.5,80.918674143988
"2081/2082",2082,120,120,100,51.3901350988176,210.067278249386,72.1853183112782,63.7373534325243,94.2840499371306,1985.53175893135,1782,1614.86566114803,1856,1763.5,1590,1729.5,81.6649183825702
"2082/2083",2083,120,120,100,46.3171922045688,188.872645876746,72.9056782684213,55.4422001495327,92.5159275465898,1928.91175717657,1704,1642.13111067599,1755,1718,1427,1694,83.6715731109252
"2083/2084",2084,120,120,100,57.6909747970021,243.514867377105,76.0957914733777,73.3678219232887,100.151600537856,2011.93255007063,1718.5,1547.58021464546,1882.5,1682,1683,1682,83.4461365191746
"2084/2085",2085,121,121,100,51.6330777043421,203.567125739959,77.9381710424005,65.235311931552,98.5571668718512,1984.57662499498,1721.5,1592.75382200282,1810.5,1735.5,1557,1715,80.6924545871916
"2085/2086",2086,120,120,100,46.6729536358064,197.476558668464,76.5216900276991,60.2156650502688,96.2270953167059,1840.31692349759,1619,1480.61816736335,1705,1569,1404,1567,80.6746001019728
"2086/2087",2087,120,120,100,52.3936191527497,211.980754657602,78.360361602711,67.302375576427,98.7721031688824,1932.30084186018,1660.5,1470.9477844315,1817.5,1612.5,1593,1597.5,82.9718294147751
"2087/2088",2088,120,120,100,43.4444715961562,171.461867467893,81.8692017824178,56.9936483677043,94.4325148734268,1783.04807701556,1562,1430.20838040978,1677,1511,1454,1500,79.774675929204
"2088/2089",2089,121,121,100,51.3932620875024,217.531795962509,75.6330126670773,63.2465405773275,97.3582439625597,1955.66224350088,1716.5,1576.26582524454,1825,1686,1574,1677.5,84.7301138106177
"2089/2090",2090,120,120,100,61.1949484245947,242.011536199978,78.7479645227815,74.7392986441782,100.492842128617,2000.70597758831,1738.5,1506.05605023098,1878,1657.5,1758,1656,82.6888716808153
"2090/2091",2091,120,120,100,40.8055204287507,168.709081497566,81.3862451811162,59.2040230154492,98.1475642617679,1714.47325334355,1429,1331.51854375863,1588,1381,1334,1376.5,79.5329099002192
"2091/2092",2092,120,120,100,54.8166899003447,204.286375451593,80.1042147289352,72.5033038116282,101.400290665878,2018.33224414126,1727.5,1481.1630374418,1887,1642.5,1723,1640.5,83.987613829524
"2092/2093",2093,121,121,100,42.2490466588822,182.63411180006,74.8434169862877,54.3551291869371,93.7353816427202,1894.06578929501,1706,1639.64677836835,1762,1716.5,1401,1707.5,84.9848803782716
"2093/2094",2094,120,120,100,28.249913500132,138.633217774528,80.4299781938118,45.380383209192,93.809740958386,1568.95490140095,1336,1269.26645540788,1433.5,1308,1107,1296.5,76.5767361447597
"2094/2095",2095,120,120,100,58.7832953576372,220.513862422726,74.032604126042,75.5788176343558,99.674642421347,2069.27629436075,1812.5,1632.73952869217,1926.5,1764.5,1703,1763,86.4751368999077
"2095/2096",2096,120,120,100,53.8693797263928,227.388155250805,68.9461848428003,64.433642369895,92.8700677066249,1996.30259687395,1801.5,1629.66163874562,1851,1765,1589,1726.5,82.918233348506
"2096/2097",2097,121,121,100,42.5583257613176,193.734555819636,71.9052871557566,57.8352735921811,93.2377730564348,1676.41061753361,1381.5,1187.18540252504,1522,1350,1355,1251,71.1595576792624
"2097/2098",2098,120,120,100,39.7104820989909,178.950769916188,79.786653488076,53.7908943975431,95.8276807762592,1711.12652011676,1450.5,1345.27487102224,1573,1426,1341,1405.5,77.4511724139757
"2098/2099",2099,120,120,100,51.1094911781726,214.05362024864,75.931294150603,63.4127836509952,95.0180880866445,1994.5727910045,1771,1655.58592558683,1847.5,1762,1559,1756,84.3767263567752
"2099/2100",2100,120,120,100,57.850249782197,219.255421037737,71.1563554616691,70.0291415208234,96.0967681866002,2210.44412064675,2009.5,1802.59602492105,2065,1985.5,1813,1967,86.4730423555357
"2100/2101",2101,120,120,100,42.9398209738761,196.010953182143,75.4387463146088,55.9315263714372,94.0272714172323,1868.06800077646,1644.5,1587.30807921547,1749.5,1635,1421,1635,83.1446482111151
