"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2091/2092",2092,120,120,100,55.583778889233,203.594772027779,76.6372426685984,70.9492135810636,99.2823012689009,2093.39919983322,1811.5,1616.1801892064,1948,1784,1699,1780.5,85.8616766219729
"2092/2093",2093,121,121,100,39.8404713058264,165.092579118054,72.0054020016818,50.8752800406021,91.0312680902796,1837.48208295106,1694,1629.64236822713,1706,1691,1304,1672.5,82.7400392299041
"2093/2094",2094,120,120,100,28.7224730224861,133.30673343054,77.1662906841003,45.0212353316145,92.1477577192035,1571.13705785043,1350,1284.03159728783,1448,1320,1065,1301.5,75.6474629058412
"2094/2095",2095,120,120,100,59.717239699392,223.078654614186,70.898302472821,71.9752746106603,96.9921540909024,2113.74878328224,1878,1751.5354604331,1946.5,1872.5,1647,1868.5,88.0662866972471
"2095/2096",2096,120,120,100,53.331756020817,216.947156659475,66.0481851512252,60.7734791297543,89.8437638233504,1988.10006316361,1805.5,1647.94090322238,1828.5,1821.5,1530,1754,81.0230944699724
"2096/2097",2097,121,121,100,41.2596306478886,189.207184554193,69.1213904285701,55.9781981277176,90.790980532314,1686.46565641073,1385.5,1165.65341662466,1485.5,1376,1387,1231,70.8441972712681
"2097/2098",2098,120,120,100,38.9436708322497,168.366743930833,76.4896301017992,52.2887873345205,93.9475760569407,1722.61315865861,1474,1381.64248976456,1594.5,1456,1301,1429.5,77.2761349682169
"2098/2099",2099,120,120,100,48.1178011408138,200.846155507137,72.7188971866729,58.3464956781941,92.717308352774,1983.91863470245,1791.5,1726.48296274471,1830.5,1814.5,1466,1805,83.6236277522403
"2099/2100",2100,120,120,100,55.3089861010478,201.913404629242,68.2467985091498,64.700226112559,93.1377415430422,2186.31078506494,2001.5,1848.51465006165,2018,2012,1704,1978.5,86.5941048772111
"2100/2101",2101,120,120,100,40.8168710251849,183.040261775099,72.2066968558091,51.9406804817775,91.9556289733338,1874.10318413842,1715.5,1653.34333976854,1768.5,1693.5,1364,1691,83.990592439899
