"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2029/2030",2030,120,120,100,41.7298634431436,180.330659299435,64.1603662023573,49.8809067141915,88.3747373818483,1868.01468109619,1718,1638.00631333316,1728.5,1731,1289,1686.5,81.9186685868558
"2030/2031",2031,120,120,100,42.0969186058556,228.069764630776,61.5055330702506,46.3371061513367,86.4290384989053,1859.14863391645,1771,1728.28122463854,1725.5,1818,1216,1781,83.9795948534602
"2031/2032",2032,120,120,100,35.3337390932007,182.089006986107,56.7918783200399,41.4121289668445,83.043488569436,1662.85946589925,1600.5,1543.36792605632,1551,1591.5,1049,1527.5,77.707673176742
"2032/2033",2033,121,121,100,44.9586014146158,189.397009230087,71.4803704997431,55.2923569480022,92.7774957446675,1875.58531266688,1702,1643.87388272991,1750,1690.5,1389,1676.5,84.2158776402766
"2033/2034",2034,120,120,100,41.5653226235661,190.214522781909,68.1215527871217,50.7730887938139,87.6721188849742,1746.39291125137,1539.5,1395.49915935157,1548,1589,1288,1476.5,75.4304970074263
"2034/2035",2035,120,120,100,35.6997944488901,152.819803586394,66.1477771328066,45.7779894303078,87.3579063744437,1712.07078402562,1507.5,1427.87192217987,1524,1556.5,1175,1471,78.8880278214488
"2035/2036",2036,120,120,100,36.4830404193761,161.252153736183,63.7661440277942,42.0544726598422,85.1095323314225,1731.00939055362,1638,1624.17697333992,1620.5,1690,1078,1641.5,81.4089050923067
"2036/2037",2037,121,121,100,39.4250191545688,175.270214727531,69.9587755058847,52.0069985743101,91.6683230629986,1804.43610716019,1652,1551.17641167581,1668.5,1648,1293,1610,81.6490880085075
"2037/2038",2038,120,120,100,31.3034296284548,148.423225165371,62.9740044353939,38.1049001227239,83.2363150531829,1628.23570247205,1529.5,1469.11868577198,1471.5,1580,1022,1493,73.3295099987772
"2038/2039",2039,120,120,100,28.7710886239813,134.176200955677,54.7393970782883,31.9570519746295,79.2746612169739,1702.91580663103,1699.5,1698.53045032514,1597,1749,940,1685.5,81.535971151844
"2039/2040",2040,120,120,100,44.9812872022055,193.538497022995,58.8356742266289,48.9562910553833,84.8565430481312,1940.89564515257,1848.5,1776.87105785908,1779.5,1917.5,1335,1839,82.2223364461734
"2040/2041",2041,121,121,100,42.9951884561526,190.125210023486,59.7253545621361,48.4699545209954,85.7834649638867,1925.06741603425,1811,1784.95057234722,1772,1877,1303,1812.5,83.9270108183446
"2041/2042",2042,120,120,100,26.5259491057186,98.9175358533346,61.7936426601941,31.1184853777481,77.3080232523289,1436.13087035775,1463.5,1370.61905132099,1367,1428,857,1321.5,73.8813047265357
"2042/2043",2043,120,120,100,52.202509364302,222.225758496241,68.0473250739334,63.5018660468159,93.7611223740032,2000.32309568929,1810,1646.88593502335,1880.5,1784,1564,1762,84.377950393703
"2043/2044",2044,120,120,100,30.3777462361477,162.062633085592,59.5269359196012,37.4569106629016,83.8221666902986,1785.36282979624,1715,1697.39343868288,1641.5,1770,1113,1706.5,83.2239501973854
"2044/2045",2045,121,121,100,42.1482763972016,178.955883404366,74.6696695906177,47.8247513783972,89.9827758162949,1777.08605616512,1668.5,1600.52453594966,1651,1699.5,1231,1674.5,79.9631662079437
"2045/2046",2046,120,120,100,39.3059096600154,174.071783073225,63.7927368880194,48.0664592082123,86.7249233946947,1747.87235109298,1560,1432.84629875536,1535.5,1601,1208,1493,79.3339119673246
"2046/2047",2047,120,120,100,30.6268789620987,139.24578747571,70.9067656807298,37.7114378567056,85.1396657189303,1604.9891418925,1532,1491.97536536432,1481,1560,1028,1508,77.6886205536593
"2047/2048",2048,120,120,100,43.4537754152341,172.245279010034,65.2355066722803,51.027736768932,88.8133481941843,1934.47392009135,1836.5,1765.07258391827,1813,1846,1343,1826,85.3338621803878
"2048/2049",2049,121,121,100,41.4304071992063,203.484057760112,66.068502649768,53.5057316817007,92.4041521669699,1857.56842383899,1679.5,1653.8725006173,1721,1684.5,1268,1664.5,85.9559851207814
"2049/2050",2050,120,120,100,52.4934389233721,233.17833036728,70.4489249335373,63.6278231106091,95.094239290933,2077.48912694864,1886,1772.44917093895,1956,1872.5,1616,1869,85.8818661838714
"2050/2051",2051,120,120,100,47.5492239027008,210.1114211778,62.5370442212086,56.1711312498482,88.2093882562866,1863.71774904244,1714,1502.86562108045,1737.5,1710,1475,1607,78.3840762078989
"2051/2052",2052,120,120,100,33.4351742068251,154.538310493082,60.9190897218065,35.997411851981,79.9776914377339,1719.0141233514,1655.5,1595.64383468784,1531,1728.5,1055,1614,78.1810423349389
"2052/2053",2053,121,121,100,35.1354640796954,156.058810796887,61.0009797621513,40.3894034110883,83.6995345652597,1783.29341789897,1738,1667.60501762415,1680.5,1741,1168,1672.5,81.7789149068331
"2053/2054",2054,120,120,100,36.7312362868922,153.11300029938,58.4384586739259,43.5343412305305,82.5171100084591,1735.10574088883,1646.5,1524.96815992918,1579.5,1684.5,1152,1569,79.6123065886086
"2054/2055",2055,120,120,100,43.219363057024,175.939749903976,63.4076071817436,50.8239413616511,87.7164328756173,1839.13309885826,1732,1668.91007289208,1732.5,1745,1251,1706.5,84.14542270111
"2055/2056",2056,120,120,100,44.1938564731379,174.631275393694,61.1624105346447,51.5116739072188,84.8354032936341,1884.12966228963,1641.5,1519.69082869308,1566,1805,1370,1607.5,75.7093790795043
"2056/2057",2057,121,121,100,34.8317775502571,150.188079836639,69.2289371715856,43.462003591047,88.5545343413756,1753.24902217084,1594.5,1590.2712743278,1616.5,1620,1130,1589,78.7636995357898
"2057/2058",2058,120,120,100,46.9627249374085,212.213258475393,59.0315239842368,50.8169683332492,84.7565690134683,1915.34525225862,1836.5,1722.63266546273,1768,1853.5,1360,1780.5,80.4574836027723
"2058/2059",2059,120,120,100,49.5714711436867,218.770927648553,69.5336015311743,59.7360070116514,92.0505252168085,1869.12769176159,1704.5,1566.22993016089,1768.5,1678,1456,1650.5,81.061047477755
"2059/2060",2060,120,120,100,26.5878750292839,117.803458145089,62.6947336334302,33.7577034447049,80.7795648513624,1464.65090924973,1352.5,1296.00714559588,1302,1405.5,854,1274,71.2616176027541
"2060/2061",2061,121,121,100,29.6923909778692,155.738849646887,57.3543241775327,36.1501811219803,80.3052300342655,1504.99175970719,1375.5,1253.4920281418,1301,1447.5,933,1269.5,70.8553035290788
"2061/2062",2062,120,120,100,43.551023502679,171.653490794551,74.7372052292177,56.732435424524,92.4286459984696,1926.90967616593,1741.5,1626.18928654632,1790,1738,1483,1711,82.2915192942637
"2062/2063",2063,120,120,100,53.0421456642032,239.316500614386,65.7741161655092,61.1942720542873,92.036198947263,2109.21999776072,1947.5,1792.4181158126,1956.5,1929,1641,1897,85.3594913943216
"2063/2064",2064,120,120,100,39.934355377658,166.772224847148,67.3467514908769,50.1890599508447,87.2488685025454,1598.30284712079,1494,1336.10676342996,1501,1454.5,1171,1381.5,74.7051514321283
"2064/2065",2065,121,121,100,50.0357264820383,209.754777819592,61.3587877197967,55.856434084037,87.8755325165531,2009.56334434784,1913.5,1782.19193098503,1877.5,1918.5,1470,1868,84.8459615569973
"2065/2066",2066,120,120,100,42.6389909771924,199.858301002082,57.4903912432927,46.8134402681387,84.9853894607324,1971.3763744428,1900.5,1921.84713099312,1835.5,1961.5,1217,1928,88.6221527281887
"2066/2067",2067,120,120,100,33.536623350931,156.090894967653,73.566910203709,42.4996307312539,88.7016267867033,1702.99165289453,1553.5,1536.57311064353,1556,1599,1167,1563.5,79.9915392729708
"2067/2068",2068,120,120,100,23.4436576502987,125.883428697177,54.9768226855825,31.2127475134666,79.2297822866193,1357.71674367107,1298.5,1291.26772040622,1233.5,1345,668,1218.5,72.7650371293557
"2068/2069",2069,121,121,100,41.6641962590878,177.846733770138,64.8391836035208,47.9678810375769,87.5810360698592,1772.83234151948,1678.5,1558.4737597871,1631,1684,1216,1632.5,79.2742024528388
"2069/2070",2070,120,120,100,26.1209436347559,131.565790051709,63.7787707226844,32.5323631464537,82.6759065434299,1582.5852467035,1533.5,1508.73455806062,1488.5,1563,966,1507.5,76.5560677100266
"2070/2071",2071,120,120,100,45.4312287491499,194.178567408267,60.6596182931597,51.7116670693084,87.006372321591,1992.27139765336,1888,1790.01609337904,1834,1917.5,1421,1849.5,86.4008682445656
"2071/2072",2072,120,120,100,32.7952527198001,150.203265753234,66.6719116178619,46.5849544822272,89.4099029680803,1777.41476489123,1552.5,1508.64458933186,1618.5,1603.5,1194,1523.5,81.8443297405411
"2072/2073",2073,121,121,100,22.1151142870614,124.827586927193,56.7686384395823,25.6566236680528,76.625798085724,1435.34877569092,1406.5,1388.49714504032,1289,1470,735,1327.5,74.4504210851101
"2073/2074",2074,120,120,100,34.675948467772,151.273582352644,68.2131222498366,42.7414954802801,83.3789541758842,1596.44498060242,1367.5,1243.48019384704,1322,1471,1111,1286.5,73.222697928848
"2074/2075",2075,120,120,100,35.5100986578738,181.709239960279,58.5064945968021,41.1321327569723,83.0574892069213,1706.72355601058,1595,1538.18667432709,1560.5,1633.5,1101,1541.5,77.4004200063173
"2075/2076",2076,120,120,100,33.248165488772,170.093392469216,54.4901289659921,37.500018587697,79.9573406864018,1651.44285244707,1623,1535.91981512622,1518,1641.5,988,1549,76.1421767450211
"2076/2077",2077,121,121,100,51.0858258315044,224.505610765428,68.3656882195041,60.6007205667576,93.6739868751516,2091.63882092256,1925,1811.51189273618,1954,1920,1609,1903.5,88.7383507951927
"2077/2078",2078,120,120,100,42.6444426336617,171.663015497409,69.7777763996153,50.5427660042684,89.4189082337925,1881.00932733048,1782.5,1691.81669778343,1777.5,1770.5,1380,1746,82.5310220095835
"2078/2079",2079,120,120,100,37.2482557725157,148.813736622799,65.6057349827071,44.1797774164251,85.282709766247,1820.53942292801,1708,1717.7262744755,1666.5,1776.5,1175,1731,80.5941650682289
"2079/2080",2080,120,120,100,35.3115706088989,161.966324584688,57.9441265962329,41.2260005567921,82.9058126775052,1771.7096578301,1727.5,1681.31200284603,1678,1713,1155,1665,78.4425067511747
"2080/2081",2081,121,121,100,19.7120579252976,104.300187974934,67.4948655064745,31.6604711789745,83.5500647244711,1365.04322765014,1294,1195.82239970502,1288.5,1264,867,1172,71.2159599358602
"2081/2082",2082,120,120,100,39.0166948864289,165.598619560892,61.1291135840607,44.6663144731619,83.0768309903128,1709.656366393,1568,1494.08713858757,1491,1632.5,1098,1510,75.6211662072419
"2082/2083",2083,120,120,100,35.4033285163579,149.012956450842,61.3103083888658,39.7072104377883,82.2461270372435,1647.65069251019,1561.5,1507.33653446641,1508,1611.5,1049,1514,79.5941262330653
"2083/2084",2084,120,120,100,50.5780054980627,232.165544720873,63.5986687771473,56.9540519614912,90.1674185534109,1978.80463089002,1872,1798.8604366177,1876,1881.5,1416,1865,85.5241941146978
"2084/2085",2085,121,121,100,41.2775181899642,176.401790081339,65.8267969253999,48.3640585391235,88.3766514128483,1831.01238225092,1673.5,1678.65071716841,1668.5,1733.5,1207,1687,79.0323020440628
"2085/2086",2086,120,120,100,37.6810717426548,172.031070776825,64.7695402070467,46.9631124681534,86.5625711741418,1638.42157855447,1515.5,1394.29387740865,1514,1482,1132,1405.5,74.6503648226935
"2086/2087",2087,120,120,100,40.8833497259582,179.392127000929,66.0436699559792,51.8323509753574,89.389343475591,1867.21061464382,1696.5,1594.08698899005,1707.5,1717.5,1307,1663,81.7162176423608
"2087/2088",2088,120,120,100,32.9161638767063,141.21898147805,68.8315771939513,42.6957041231812,86.2572922714382,1596.43729548476,1461,1366.31543078378,1466,1464.5,1114,1387.5,77.2925259148033
"2088/2089",2089,121,121,100,39.736670133858,183.678815880871,63.5595819258783,47.7102633823861,87.9478165670034,1774.82342923377,1605.5,1566.87574201034,1615,1625.5,1174,1558.5,80.550797521335
"2089/2090",2090,120,120,100,41.8722162280971,208.381419718472,66.563735443989,49.6223007336305,90.0436145770462,1886.18027511798,1732.5,1697.93769704,1745,1766.5,1336,1741,85.098652382645
"2090/2091",2091,120,120,100,41.2850119304275,170.566161581999,68.8374693079785,51.5072902363109,89.0388253731495,1637.993569952,1507,1350.36414946339,1556.5,1457.5,1231,1404,76.3059484268579
"2091/2092",2092,120,120,100,48.9763973271455,195.376583346739,67.5503043952308,58.6315612606845,91.5999666867869,1990.04809569597,1817,1710.05278676443,1859.5,1814.5,1485,1786,83.4166478066236
"2092/2093",2093,121,121,100,33.5762786143701,151.108920262677,62.7840634881664,40.8426251370356,83.8932002798204,1650.14890488461,1581,1517.10926882643,1539,1612.5,1050,1538.5,76.7120039794572
"2093/2094",2094,120,120,100,33.8012182302781,145.235004091774,68.0197318190119,47.4610114428337,86.3514458147862,1537.87988603255,1349,1155.92534242082,1403,1315.5,1165,1197,70.1995264167053
"2094/2095",2095,120,120,100,52.2850736149192,222.599306032599,62.2638356751079,58.4095786964017,88.6641884096294,1911.4585182255,1755,1678.40467617125,1775,1771,1385,1718.5,83.095134006202
"2095/2096",2096,120,120,100,38.0615054720511,176.226774640751,58.0308326575865,42.1276415139378,81.1755170150685,1728.44821759436,1621,1510.28715808866,1517,1685.5,1129,1539.5,75.3096468398799
"2096/2097",2097,121,121,100,40.5873543702571,193.293230355659,60.1612121065705,48.7623879035577,83.7833481697996,1721.53835652646,1469,1252.96718876126,1407,1562.5,1295,1340.5,70.9334637967586
"2097/2098",2098,120,120,100,36.4343322996393,155.049700962056,67.1072824971417,47.3727346294304,88.2681806622721,1663.0879260769,1440,1343.91083239909,1484,1468.5,1173,1375.5,76.0716926212772
"2098/2099",2099,120,120,100,36.3223321514378,175.091087267036,63.5356156955493,43.6236447991891,85.7317432593151,1775.53987292037,1690.5,1655.64472301622,1658,1705,1192,1655,82.5487413418487
"2099/2100",2100,120,120,100,39.0518292666035,155.54636058649,60.1036948652306,44.1705517034593,84.2086597589045,1904.30960223486,1770,1777.55655059448,1699.5,1866.5,1192,1787,84.0589140683642
"2100/2101",2101,120,120,100,27.9998970376901,141.578516365762,64.2266246847509,36.2639400817313,83.4290183966544,1569.13394931745,1527.5,1413.24283718726,1471.5,1506.5,1012,1443.5,75.433178793659
